194	0.194375
195	0.195625
196	0.196875
197	0.196875
198	0.2
199	0.20375
200	0.20375
201	0.20375
202	0.205
203	0.20625
204	0.201875
205	0.201875
206	0.203125
207	0.204375
208	0.205625
209	0.206875
210	0.208125
211	0.209375
212	0.210625
213	0.211875
214	0.213125
215	0.214375
216	0.215625
217	0.216875
218	0.216875
219	0.218125
220	0.219375
221	0.219375
222	0.22
223	0.22125
224	0.2225
225	0.22375
226	0.225
227	0.22625
228	0.2275
229	0.235625
230	0.236875
231	0.238125
232	0.23875
233	0.24
234	0.24125
235	0.259375
236	0.260625
237	0.2775
238	0.2775
239	0.27875
240	0.27875
241	0.28
242	0.28125
243	0.2825
244	0.28375
245	0.285
246	0.285
247	0.28625
248	0.2875
249	0.28875
250	0.29
251	0.29125
252	0.2925
253	0.29375
254	0.294375
255	0.295625
256	0.296875
257	0.298125
258	0.299375
259	0.300625
260	0.301875
261	0.301875
262	0.303125
263	0.304375
264	0.303125
265	0.304375
266	0.305625
267	0.306875
268	0.308125
269	0.309375
270	0.309375
271	0.309375
272	0.303125
273	0.304375
274	0.305625
275	0.306875
276	0.308125
277	0.309375
278	0.310625
279	0.310625
280	0.311875
281	0.31125
282	0.3125
283	0.31375
284	0.315
285	0.31625
286	0.3175
287	0.3175
288	0.31875
289	0.3075
290	0.3075
291	0.30875
292	0.30875
293	0.30875
294	0.30875
295	0.30875
296	0.30875
297	0.31
298	0.31125
299	0.3125
300	0.31375
301	0.315
302	0.31625
303	0.3175
304	0.3175
305	0.31875
306	0.31875
307	0.32
308	0.32125
309	0.3225
310	0.32375
311	0.32375
312	0.32375
313	0.325
314	0.32625
315	0.3275
316	0.3275
317	0.3275
318	0.3275
319	0.32875
320	0.33
321	0.33125
322	0.33125
323	0.3325
324	0.3325
325	0.33375
326	0.33375
327	0.335
328	0.334375
329	0.334375
330	0.335625
331	0.336875
332	0.338125
333	0.339375
334	0.340625
335	0.340625
336	0.341875
337	0.343125
338	0.344375
339	0.353125
340	0.354375
341	0.355625
342	0.356875
343	0.356875
344	0.358125
345	0.358125
346	0.359375
347	0.360625
348	0.361875
349	0.37375
350	0.37375
351	0.375
352	0.37625
353	0.376875
354	0.378125
355	0.379375
356	0.380625
357	0.380625
358	0.380625
359	0.380625
360	0.380625
361	0.381875
362	0.383125
363	0.383125
364	0.383125
365	0.384375
366	0.385625
367	0.386875
368	0.405
369	0.405
370	0.40625
371	0.40625
372	0.4075
373	0.40875
374	0.41
375	0.41125
376	0.41125
377	0.4125
378	0.41375
379	0.415
380	0.43875
381	0.43875
382	0.43875
383	0.44
384	0.44125
385	0.4425
386	0.4425
387	0.44375
388	0.445
389	0.445
390	0.44625
391	0.4475
392	0.4475
393	0.44875
394	0.45
395	0.45125
396	0.4525
397	0.45375
398	0.455
399	0.45625
400	0.4575
401	0.45875
402	0.46
403	0.46125
404	0.46125
405	0.474375
406	0.474375
407	0.475625
408	0.476875
409	0.476875
410	0.478125
411	0.479375
412	0.480625
413	0.481875
414	0.483125
415	0.484375
416	0.485625
417	0.49875
418	0.5
419	0.50125
420	0.5025
421	0.515625
422	0.515625
423	0.51625
424	0.5175
425	0.51875
426	0.52
427	0.52125
428	0.52125
429	0.5225
430	0.523125
431	0.524375
432	0.525625
433	0.525625
434	0.526875
435	0.528125
436	0.529375
437	0.530625
438	0.531875
439	0.531875
440	0.533125
441	0.534375
442	0.535625
443	0.536875
444	0.538125
445	0.539375
446	0.551875
447	0.553125
448	0.553125
449	0.554375
450	0.555625
451	0.569375
452	0.570625
453	0.571875
454	0.571875
455	0.573125
456	0.573125
457	0.573125
458	0.574375
459	0.575625
460	0.576875
461	0.576875
462	0.578125
463	0.579375
464	0.580625
465	0.5825
466	0.58375
467	0.585
468	0.59875
469	0.6
470	0.60125
471	0.60125
472	0.6025
473	0.60375
474	0.605
475	0.60625
476	0.6075
477	0.60875
478	0.61
479	0.61
480	0.61125
481	0.6125
482	0.6125
483	0.61375
484	0.615
485	0.615
486	0.615625
487	0.616875
488	0.618125
489	0.619375
490	0.620625
491	0.62125
492	0.6225
493	0.623125
494	0.621875
495	0.623125
496	0.624375
497	0.625625
498	0.626875
499	0.628125
500	0.628125
501	0.629375
502	0.630625
503	0.631875
504	0.631875
505	0.631875
506	0.633125
507	0.634375
508	0.635625
509	0.636875
510	0.638125
511	0.638125
512	0.638125
513	0.638125
514	0.639375
515	0.640625
516	0.658125
517	0.659375
518	0.660625
519	0.660625
520	0.661875
521	0.663125
522	0.664375
523	0.665625
524	0.665625
525	0.665625
526	0.666875
527	0.668125
528	0.669375
529	0.669375
530	0.670625
531	0.671875
532	0.666875
533	0.668125
534	0.669375
535	0.670625
536	0.671875
537	0.673125
538	0.673125
539	0.674375
540	0.674375
541	0.675625
542	0.676875
543	0.67625
544	0.695625
545	0.696875
546	0.691875
547	0.693125
548	0.693125
549	0.691875
550	0.693125
551	0.694375
552	0.694375
553	0.695625
554	0.696875
555	0.698125
556	0.699375
557	0.700625
558	0.699375
559	0.699375
560	0.700625
561	0.700625
562	0.701875
563	0.701875
564	0.701875
565	0.703125
566	0.704375
567	0.705625
568	0.706875
569	0.706875
570	0.708125
571	0.709375
572	0.710625
573	0.711875
574	0.713125
575	0.7125
576	0.7125
577	0.71375
578	0.714375
579	0.714375
580	0.714375
581	0.714375
582	0.715625
583	0.716875
584	0.718125
585	0.718125
586	0.718125
587	0.719375
588	0.720625
589	0.720625
590	0.721875
591	0.723125
592	0.723125
593	0.724375
594	0.725625
595	0.725625
596	0.726875
597	0.728125
598	0.728125
599	0.729375
600	0.729375
601	0.730625
602	0.731875
603	0.733125
604	0.733125
605	0.734375
606	0.735625
607	0.73625
608	0.7375
609	0.73875
610	0.73875
611	0.73875
612	0.74
613	0.74
614	0.74125
615	0.7425
616	0.743125
617	0.743125
618	0.744375
619	0.745625
620	0.746875
621	0.748125
622	0.7475
623	0.74875
624	0.75
625	0.75125
626	0.75125
627	0.7525
628	0.75375
629	0.755
630	0.75625
631	0.7575
632	0.7575
633	0.75875
634	0.758125
635	0.758125
636	0.759375
637	0.760625
638	0.760625
639	0.761875
640	0.7625
641	0.76375
642	0.76375
643	0.765
644	0.76625
645	0.76625
646	0.7675
647	0.76875
648	0.76875
649	0.77
650	0.77125
651	0.7725
652	0.7725
653	0.77375
654	0.775
655	0.77625
656	0.7775
657	0.77875
658	0.779375
659	0.780625
660	0.781875
661	0.79375
662	0.795
663	0.79625
664	0.7975
665	0.79875
666	0.8
667	0.80125
668	0.8025
669	0.8025
670	0.80375
671	0.80375
672	0.805
673	0.80625
674	0.8075
675	0.8075
676	0.80875
677	0.82375
678	0.825
679	0.825
680	0.82625
681	0.8275
682	0.82875
683	0.83
684	0.83
685	0.83125
686	0.8325
687	0.8325
688	0.8325
689	0.83375
690	0.835
691	0.835
692	0.83625
693	0.8375
694	0.8375
695	0.83875
696	0.839375
697	0.839375
698	0.840625
699	0.841875
700	0.843125
701	0.844375
702	0.845
703	0.84625
704	0.8475
705	0.84875
706	0.85
707	0.865
708	0.86625
709	0.86625
710	0.8675
711	0.8675
712	0.86875
713	0.86875
714	0.87
715	0.886875
716	0.888125
717	0.889375
718	0.890625
719	0.890625
720	0.89375
721	0.89375
722	0.895
723	0.895
724	0.89625
725	0.8975
726	0.89875
727	0.9
728	0.90125
729	0.9025
730	0.90375
731	0.905
732	0.905
733	0.905
734	0.90625
735	0.9075
736	0.9075
737	0.9075
738	0.90875
739	0.91
740	0.91125
741	0.9125
742	0.91375
743	0.91375
744	0.915
745	0.915
746	0.91625
747	0.9175
748	0.93
749	0.93125
750	0.9325
751	0.9325
752	0.9325
753	0.940625
754	0.941875
755	0.941875
756	0.943125
757	0.943125
758	0.943125
759	0.944375
760	0.945625
761	0.945625
762	0.946875
763	0.946875
764	0.948125
765	0.949375
766	0.949375
767	0.949375
768	0.950625
769	0.950625
770	0.951875
771	0.953125
772	0.9525
773	0.95375
774	0.955
775	0.955
776	0.95625
777	0.956875
778	0.958125
779	0.959375
780	0.960625
781	0.961875
782	0.961875
783	0.961875
784	0.961875
785	0.961875
786	0.961875
787	0.961875
788	0.963125
789	0.963125
790	0.964375
791	0.96375
792	0.96375
793	0.965
794	0.96625
795	0.96625
796	0.9675
797	0.968125
798	0.968125
799	0.969375
800	0.97
801	0.96875
802	0.969375
803	0.969375
804	0.970625
805	0.970625
806	0.970625
807	0.970625
808	0.971875
809	0.973125
810	0.974375
811	0.975
812	0.975625
813	0.976875
814	0.978125
815	0.978125
816	0.970625
817	0.971875
818	0.9725
819	0.9725
820	0.97375
821	0.975
822	0.97625
823	0.97625
824	0.9775
825	0.97875
826	0.97875
827	0.98
828	0.98
829	0.98
830	0.98
831	0.98125
832	0.979375
833	0.980625
834	0.98125
835	0.98125
836	0.9825
837	0.9825
838	0.98375
839	0.985
840	0.98625
841	0.9875
842	0.9875
843	0.98875
844	0.98875
845	0.99
846	0.99125
847	0.9925
848	1.010625
849	1.010625
850	1.011875
851	1.013125
852	1.014375
853	1.015625
854	1.016875
855	1.016875
856	1.018125
857	1.019375
858	1.020625
859	1.021875
860	1.021875
861	1.023125
862	1.023125
863	1.023125
864	1.024375
865	1.025625
866	1.026875
867	1.026875
868	1.028125
869	1.029375
870	1.029375
871	1.030625
872	1.031875
873	1.033125
874	1.034375
875	1.035625
876	1.036875
877	1.038125
878	1.038125
879	1.039375
880	1.040625
881	1.039375
882	1.040625
883	1.041875
884	1.043125
885	1.054375
886	1.055
887	1.05625
888	1.0575
889	1.05875
890	1.059375
891	1.060625
892	1.061875
893	1.061875
894	1.063125
895	1.064375
896	1.065
897	1.06625
898	1.0675
899	1.06875
900	1.069375
901	1.070625
902	1.071875
903	1.073125
904	1.073125
905	1.074375
906	1.0925
907	1.09375
908	1.095
909	1.088125
910	1.089375
911	1.089375
912	1.090625
913	1.090625
914	1.091875
915	1.093125
916	1.094375
917	1.095
918	1.09625
919	1.0975
920	1.09875
921	1.098125
922	1.099375
923	1.099375
924	1.12125
925	1.12
926	1.12125
927	1.1225
928	1.12375
929	1.12375
930	1.125
931	1.12625
932	1.1275
933	1.12875
934	1.13
935	1.13125
936	1.1325
937	1.13625
938	1.1375
939	1.13875
940	1.14
941	1.14125
942	1.13625
943	1.1375
944	1.13875
945	1.13875
946	1.13875
947	1.14
948	1.14125
949	1.1425
950	1.14375
951	1.166875
952	1.168125
953	1.183125
954	1.183125
955	1.184375
956	1.20625
957	1.2075
958	1.20625
959	1.2075
960	1.2075
961	1.2075
962	1.20875
963	1.21
964	1.21125
965	1.2125
966	1.2125
967	1.21375
968	1.21375
969	1.215
970	1.21625
971	1.2175
972	1.21875
973	1.21875
974	1.22
975	1.22
976	1.22125
977	1.2225
978	1.2225
979	1.22375
980	1.22375
981	1.225
982	1.22625
983	1.2275
984	1.22875
985	1.2275
986	1.22875
987	1.23
988	1.23
989	1.23125
990	1.2325
991	1.23375
992	1.235
993	1.235625
994	1.236875
995	1.238125
996	1.239375
997	1.240625
998	1.241875
999	1.243125
1000	1.243125
1001	1.243125
1002	1.244375
1003	1.245625
1004	1.246875
1005	1.248125
1006	1.249375
1007	1.250625
1008	1.251875
1009	1.253125
1010	1.254375
1011	1.255625
1012	1.255625
1013	1.256875
1014	1.258125
1015	1.259375
1016	1.260625
1017	1.260625
1018	1.261875
1019	1.263125
1020	1.264375
1021	1.265625
1022	1.266875
1023	1.266875
1024	1.268125
1025	1.269375
1026	1.270625
1027	1.271875
1028	1.273125
1029	1.274375
1030	1.274375
1031	1.275
1032	1.27625
1033	1.2775
1034	1.27875
1035	1.28
1036	1.28125
1037	1.2825
1038	1.28375
1039	1.285
1040	1.28625
1041	1.2875
1042	1.28875
1043	1.28875
1044	1.29
1045	1.29125
1046	1.2925
1047	1.29375
1048	1.295
1049	1.29625
1050	1.2975
1051	1.29875
1052	1.3
1053	1.30125
1054	1.3025
1055	1.30375
1056	1.30375
1057	1.305
1058	1.305
1059	1.30625
1060	1.305625
1061	1.306875
1062	1.308125
1063	1.309375
1064	1.309375
1065	1.310625
1066	1.31
1067	1.31875
1068	1.32
1069	1.32125
1070	1.3225
1071	1.3225
1072	1.32375
1073	1.325
1074	1.32625
1075	1.3275
1076	1.32875
1077	1.33
1078	1.33125
1079	1.33125
1080	1.3325
1081	1.333125
1082	1.334375
1083	1.334375
1084	1.334375
1085	1.335625
1086	1.336875
1087	1.338125
1088	1.338125
1089	1.339375
1090	1.33875
1091	1.34
1092	1.34
1093	1.34125
1094	1.34125
1095	1.3425
1096	1.34375
1097	1.34375
1098	1.345
1099	1.345
1100	1.345
1101	1.34625
1102	1.3475
1103	1.34875
1104	1.34625
1105	1.346875
1106	1.348125
1107	1.348125
1108	1.348125
1109	1.349375
1110	1.350625
1111	1.351875
1112	1.353125
1113	1.354375
1114	1.355625
1115	1.354375
1116	1.355625
1117	1.356875
1118	1.358125
1119	1.359375
1120	1.359375
1121	1.378125
1122	1.379375
1123	1.380625
1124	1.381875
1125	1.383125
1126	1.384375
1127	1.384375
1128	1.384375
1129	1.384375
1130	1.385625
1131	1.38625
1132	1.3875
1133	1.38875
1134	1.39
1135	1.390625
1136	1.391875
1137	1.393125
1138	1.394375
1139	1.395625
1140	1.396875
1141	1.398125
1142	1.399375
1143	1.42
1144	1.42125
1145	1.42125
1146	1.42125
1147	1.4225
1148	1.423125
1149	1.42375
1150	1.425
1151	1.42625
1152	1.4275
1153	1.42875
1154	1.43
1155	1.43
1156	1.43125
1157	1.43125
1158	1.4325
1159	1.43375
1160	1.435
1161	1.43625
1162	1.4375
1163	1.43875
1164	1.44
1165	1.44125
1166	1.4425
1167	1.44375
1168	1.4425
1169	1.44375
1170	1.445
1171	1.44625
1172	1.4475
1173	1.44875
1174	1.44875
1175	1.45
1176	1.45125
1177	1.4525
1178	1.47
1179	1.47125
1180	1.4725
1181	1.4725
1182	1.4725
1183	1.4725
1184	1.47375
1185	1.475
1186	1.48125
1187	1.4825
1188	1.48375
1189	1.485
1190	1.48625
1191	1.4875
1192	1.48875
1193	1.49
1194	1.49125
1195	1.4925
1196	1.49375
1197	1.494375
1198	1.494375
1199	1.495625
1200	1.496875
1201	1.498125
1202	1.498125
1203	1.499375
1204	1.5075
1205	1.5075
1206	1.50875
1207	1.51
1208	1.51125
1209	1.5125
1210	1.51375
1211	1.515
1212	1.515625
1213	1.515625
1214	1.515625
1215	1.515625
1216	1.515625
1217	1.515625
1218	1.516875
1219	1.516875
1220	1.518125
1221	1.519375
1222	1.520625
1223	1.521875
1224	1.523125
1225	1.523125
1226	1.513125
1227	1.513125
1228	1.514375
1229	1.515625
1230	1.516875
1231	1.516875
1232	1.518125
1233	1.519375
1234	1.519375
1235	1.520625
1236	1.521875
1237	1.523125
1238	1.52375
1239	1.525
1240	1.52625
1241	1.5275
1242	1.5275
1243	1.53125
1244	1.530625
1245	1.531875
1246	1.533125
1247	1.53375
1248	1.535
1249	1.535
1250	1.53625
1251	1.53625
1252	1.53625
1253	1.53625
1254	1.5375
1255	1.53875
1256	1.54
1257	1.54125
1258	1.541875
1259	1.543125
1260	1.543125
1261	1.544375
1262	1.545625
1263	1.545625
1264	1.546875
1265	1.546875
1266	1.548125
1267	1.549375
1268	1.549375
1269	1.550625
1270	1.551875
1271	1.566875
1272	1.568125
1273	1.569375
1274	1.57
1275	1.57125
1276	1.5725
1277	1.5725
1278	1.57375
1279	1.575
1280	1.57375
1281	1.575
1282	1.57625
1283	1.5775
1284	1.5775
1285	1.57875
1286	1.58
1287	1.58125
1288	1.58125
1289	1.58125
1290	1.5825
1291	1.58375
1292	1.585
1293	1.58625
1294	1.5875
1295	1.58875
1296	1.589375
1297	1.589375
1298	1.590625
1299	1.59125
1300	1.59125
1301	1.5925
1302	1.59375
1303	1.595
1304	1.59625
1305	1.5975
1306	1.598125
1307	1.599375
1308	1.600625
1309	1.601875
1310	1.601875
1311	1.601875
1312	1.601875
1313	1.601875
1314	1.603125
1315	1.603125
1316	1.604375
1317	1.604375
1318	1.605625
1319	1.605625
1320	1.606875
1321	1.606875
1322	1.606875
1323	1.608125
1324	1.60875
1325	1.61
1326	1.610625
1327	1.610625
1328	1.610625
1329	1.610625
1330	1.61
1331	1.61
1332	1.61
1333	1.61125
1334	1.6125
1335	1.61375
1336	1.615
1337	1.61625
1338	1.61625
1339	1.6175
1340	1.61875
1341	1.61875
1342	1.62
1343	1.62
1344	1.62125
1345	1.6225
1346	1.62375
1347	1.625
1348	1.62625
1349	1.62625
1350	1.6275
1351	1.62875
1352	1.63
1353	1.63
1354	1.63125
1355	1.6325
1356	1.63375
1357	1.635
1358	1.63625
1359	1.6375
1360	1.638125
1361	1.639375
1362	1.640625
1363	1.640625
1364	1.641875
1365	1.643125
1366	1.654375
1367	1.655625
1368	1.655625
1369	1.656875
1370	1.658125
1371	1.675625
1372	1.676875
1373	1.6875
1374	1.688125
1375	1.688125
1376	1.689375
1377	1.689375
1378	1.689375
1379	1.690625
1380	1.691875
1381	1.693125
1382	1.693125
1383	1.694375
1384	1.695
1385	1.69625
1386	1.6975
1387	1.69875
1388	1.69875
1389	1.699375
1390	1.699375
1391	1.700625
1392	1.70125
1393	1.7025
1394	1.70375
1395	1.705
1396	1.705
1397	1.70625
1398	1.7075
1399	1.70875
1400	1.70875
1401	1.71
1402	1.710625
1403	1.711875
1404	1.713125
1405	1.714375
1406	1.715625
1407	1.715625
1408	1.716875
1409	1.713125
1410	1.714375
1411	1.715625
1412	1.716875
1413	1.718125
1414	1.719375
1415	1.71875
1416	1.72
1417	1.72125
1418	1.72125
1419	1.7225
1420	1.72375
1421	1.725
1422	1.734375
1423	1.734375
1424	1.735625
1425	1.73625
1426	1.7375
1427	1.73875
1428	1.74
1429	1.740625
1430	1.741875
1431	1.743125
1432	1.744375
1433	1.745625
1434	1.746875
1435	1.748125
1436	1.749375
1437	1.750625
1438	1.751875
1439	1.751875
1440	1.753125
1441	1.754375
1442	1.755625
1443	1.756875
1444	1.75875
1445	1.76
1446	1.76
1447	1.759375
1448	1.760625
1449	1.761875
1450	1.761875
1451	1.761875
1452	1.763125
1453	1.764375
1454	1.765625
1455	1.766875
1456	1.765625
1457	1.766875
1458	1.766875
1459	1.766875
1460	1.766875
1461	1.768125
1462	1.769375
1463	1.770625
1464	1.771875
1465	1.773125
1466	1.774375
1467	1.774375
1468	1.774375
1469	1.775625
1470	1.775625
1471	1.774375
1472	1.775625
1473	1.776875
1474	1.778125
1475	1.779375
1476	1.780625
1477	1.771875
1478	1.771875
1479	1.771875
1480	1.773125
1481	1.773125
1482	1.774375
1483	1.775625
1484	1.78875
1485	1.789375
1486	1.79
1487	1.79
1488	1.79125
1489	1.79125
1490	1.7925
1491	1.7925
1492	1.7925
1493	1.79375
1494	1.793125
1495	1.793125
1496	1.794375
1497	1.795625
1498	1.796875
1499	1.796875
1500	1.798125
1501	1.799375
1502	1.800625
1503	1.800625
1504	1.800625
1505	1.8025
1506	1.80375
1507	1.80375
1508	1.805
1509	1.805
1510	1.80625
1511	1.8075
1512	1.80875
1513	1.81
1514	1.81
1515	1.81125
1516	1.81125
1517	1.8125
1518	1.81375
1519	1.813125
1520	1.813125
1521	1.813125
1522	1.813125
1523	1.814375
1524	1.815625
1525	1.816875
1526	1.818125
1527	1.816875
1528	1.818125
1529	1.819375
1530	1.820625
1531	1.821875
1532	1.823125
1533	1.824375
1534	1.825625
1535	1.826875
1536	1.8275
1537	1.82875
1538	1.83
1539	1.83125
1540	1.83125
1541	1.8325
1542	1.8325
1543	1.83375
1544	1.83375
1545	1.83375
1546	1.835
1547	1.83625
1548	1.8375
1549	1.83875
1550	1.84
1551	1.84125
1552	1.8425
1553	1.84375
1554	1.845
1555	1.84625
1556	1.85625
1557	1.8575
1558	1.85875
1559	1.86
1560	1.86125
1561	1.8625
1562	1.873125
1563	1.87375
1564	1.875
1565	1.87625
1566	1.8775
1567	1.87875
1568	1.87875
1569	1.88
1570	1.88125
1571	1.8825
1572	1.88375
1573	1.885
1574	1.885
1575	1.885625
1576	1.886875
1577	1.888125
1578	1.889375
1579	1.889375
1580	1.890625
1581	1.891875
1582	1.896875
1583	1.898125
1584	1.898125
1585	1.899375
1586	1.900625
1587	1.901875
1588	1.903125
1589	1.904375
1590	1.905625
1591	1.906875
1592	1.908125
1593	1.908125
1594	1.90875
1595	1.91
1596	1.91125
1597	1.9125
1598	1.91375
1599	1.933125
1600	1.933125
1601	1.933125
1602	1.934375
1603	1.935625
1604	1.936875
1605	1.936875
1606	1.938125
1607	1.9375
1608	1.93875
1609	1.939375
1610	1.939375
1611	1.940625
1612	1.941875
1613	1.943125
1614	1.960625
1615	1.961875
1616	1.961875
1617	1.963125
1618	1.963125
1619	1.964375
1620	1.965625
1621	1.95875
1622	1.96
1623	1.96
1624	1.96125
1625	1.96125
1626	1.96125
1627	1.9625
1628	1.96375
1629	1.965
1630	1.96625
1631	1.96625
1632	1.9675
1633	1.968125
1634	1.969375
1635	1.970625
1636	1.971875
1637	1.971875
1638	1.973125
1639	1.974375
1640	1.975625
1641	1.976875
1642	1.978125
1643	1.979375
1644	1.98
1645	1.98125
1646	1.9825
1647	1.9825
1648	1.981875
1649	1.995
1650	1.99625
1651	1.9975
1652	1.9975
1653	1.99875
1654	2.0
1655	2.00125
1656	2.0025
1657	2.00375
1658	2.00375
1659	2.00375
1660	2.005
1661	2.020625
1662	2.020625
1663	2.02
1664	2.020625
1665	2.021875
1666	2.023125
1667	2.024375
1668	2.025625
1669	2.025625
1670	2.026875
1671	2.0225
1672	2.02375
1673	2.025
1674	2.02625
1675	2.02625
1676	2.0275
1677	2.02875
1678	2.03
1679	2.03125
1680	2.0325
1681	2.03375
1682	2.034375
1683	2.035625
1684	2.036875
1685	2.038125
1686	2.038125
1687	2.038125
1688	2.039375
1689	2.040625
1690	2.041875
1691	2.043125
1692	2.043125
1693	2.043125
1694	2.043125
1695	2.044375
1696	2.045625
1697	2.045625
1698	2.046875
1699	2.048125
1700	2.049375
1701	2.050625
1702	2.051875
1703	2.053125
1704	2.054375
1705	2.055625
1706	2.056875
1707	2.0625
1708	2.06375
1709	2.065
1710	2.06625
1711	2.0675
1712	2.06875
1713	2.07
1714	2.07125
1715	2.0725
1716	2.07375
1717	2.07375
1718	2.075
1719	2.084375
1720	2.085625
1721	2.086875
1722	2.088125
1723	2.089375
1724	2.090625
1725	2.091875
1726	2.093125
1727	2.094375
1728	2.095625
1729	2.095625
1730	2.095625
1731	2.096875
1732	2.098125
1733	2.099375
1734	2.100625
1735	2.10125
1736	2.1025
1737	2.10375
1738	2.10375
1739	2.10375
1740	2.105
1741	2.105
1742	2.10625
1743	2.1075
1744	2.10875
1745	2.10875
1746	2.109375
1747	2.109375
1748	2.110625
1749	2.111875
1750	2.113125
1751	2.113125
1752	2.114375
1753	2.115625
1754	2.115625
1755	2.116875
1756	2.118125
1757	2.119375
1758	2.120625
1759	2.120625
1760	2.120625
1761	2.121875
1762	2.123125
1763	2.12375
1764	2.125
1765	2.12625
1766	2.1275
1767	2.12875
1768	2.13
1769	2.13125
1770	2.1325
1771	2.13375
1772	2.135
1773	2.135
1774	2.13625
1775	2.1375
1776	2.13875
1777	2.14
1778	2.14125
1779	2.1425
1780	2.14375
1781	2.145
1782	2.14625
1783	2.1475
1784	2.14875
1785	2.14875
1786	2.14875
1787	2.14875
1788	2.15
1789	2.15125
1790	2.151875
1791	2.151875
1792	2.153125
1793	2.154375
1794	2.155625
1795	2.155625
1796	2.15625
1797	2.15625
1798	2.1575
1799	2.15875
1800	2.16
1801	2.16125
1802	2.1625
1803	2.1625
1804	2.16375
1805	2.165
1806	2.165
1807	2.16625
1808	2.16625
1809	2.1675
1810	2.16875
1811	2.16875
1812	2.16875
1813	2.16875
1814	2.17
1815	2.17125
1816	2.17125
1817	2.1725
1818	2.1725
1819	2.18625
1820	2.1875
1821	2.1875
1822	2.18875
1823	2.18875
1824	2.19
1825	2.19125
1826	2.209375
1827	2.210625
1828	2.211875
1829	2.213125
1830	2.201875
1831	2.203125
1832	2.204375
1833	2.201875
1834	2.203125
1835	2.203125
1836	2.204375
1837	2.214375
1838	2.21375
1839	2.215
1840	2.21125
1841	2.2125
1842	2.21375
1843	2.215
1844	2.215
1845	2.215
1846	2.220625
1847	2.221875
1848	2.221875
1849	2.223125
1850	2.224375
1851	2.225625
1852	2.225625
1853	2.2225
1854	2.22375
1855	2.225
1856	2.224375
1857	2.225625
1858	2.226875
1859	2.228125
1860	2.229375
1861	2.230625
1862	2.230625
1863	2.231875
1864	2.233125
1865	2.234375
1866	2.235625
1867	2.236875
1868	2.238125
1869	2.238125
1870	2.239375
1871	2.240625
1872	2.241875
1873	2.243125
1874	2.240625
1875	2.241875
1876	2.243125
1877	2.25375
1878	2.254375
1879	2.255625
1880	2.256875
1881	2.258125
1882	2.281875
1883	2.283125
1884	2.284375
1885	2.284375
1886	2.285625
1887	2.286875
1888	2.286875
1889	2.288125
1890	2.288125
1891	2.289375
1892	2.290625
1893	2.29125
1894	2.29125
1895	2.2925
1896	2.29375
1897	2.295
1898	2.295
1899	2.29625
1900	2.2975
1901	2.29875
1902	2.3
